Time,T1,T2,Q1,Q2
724.0,45.7666,25.1394,40,0
725.0,46.088899999999995,25.1394,40,0
726.0,45.7666,25.1394,40,0
727.0,46.088899999999995,25.1394,40,0
728.0,45.7666,25.1394,40,0
729.0,45.7666,25.1394,40,0
730.0,45.7666,25.1394,40,0
731.0,45.7666,25.1394,40,0
732.0,45.7666,25.1394,40,0
733.0,45.7666,25.1394,40,0
734.0,45.7666,25.1394,40,0
735.0,45.7666,24.817099999999996,40,0
736.0,45.7666,25.1394,40,0
737.0,45.7666,25.1394,40,0
738.0,45.7666,25.1394,40,0
739.0,45.7666,25.1394,40,0
740.0,45.7666,25.1394,40,0
741.0,45.7666,25.1394,40,0
742.0,45.7666,25.1394,40,0
743.0,45.7666,25.1394,40,0
744.0,45.7666,25.1394,40,0
745.0,45.7666,24.817099999999996,40,0
746.0,45.7666,24.817099999999996,40,0
747.0,45.7666,25.1394,40,0
748.0,45.7666,25.1394,40,0
749.0,45.7666,25.1394,40,0
750.0,45.7666,25.1394,40,0
751.0,45.7666,24.817099999999996,40,0
752.0,45.7666,25.1394,40,0
753.0,45.7666,25.1394,40,0
754.0,45.7666,25.1394,40,0
755.0,45.7666,24.817099999999996,40,0
756.0,45.7666,25.1394,40,0
757.0,45.7666,25.1394,40,0
